DELIVERY_DATE,DELIVERY_HOUR,INTERVAL,ENGY
2015/10/21,6,8,29.66
2015/10/21,6,9,29.93
2015/10/21,6,10,33.75
2015/10/21,6,11,59.13
2015/10/21,6,12,69.13
2015/10/21,7,1,29.95
2015/10/21,7,2,32.42
2015/10/21,7,3,34.3
2015/10/21,7,4,62.17
2015/10/21,7,5,69.21
2015/10/21,7,6,82.32
2015/10/21,7,7,89.6
2015/10/21,7,8,135.88
2015/10/21,7,9,89.75
2015/10/21,7,10,89.88
2015/10/21,7,11,89.89
2015/10/21,7,12,137.93
2015/10/21,8,1,59.25
2015/10/21,8,2,50.28
2015/10/21,8,3,69.27
2015/10/21,8,4,69.27
2015/10/21,8,5,69.27
2015/10/21,8,6,59.25
2015/10/21,8,7,33.81
2015/10/21,8,8,33.82
2015/10/21,8,9,33.81
2015/10/21,8,10,33.81
2015/10/21,8,11,33.79
2015/10/21,8,12,33.79
2015/10/21,9,1,41.84
2015/10/21,9,2,42.48
2015/10/21,9,3,41.84
2015/10/21,9,4,42.48
2015/10/21,9,5,42.48
2015/10/21,9,6,42.48
2015/10/21,9,7,35.76
2015/10/21,9,8,42.48
2015/10/21,9,9,35.76
2015/10/21,9,10,42.48
2015/10/21,9,11,55.49
2015/10/21,9,12,59.21
2015/10/21,10,1,42.48
2015/10/21,10,2,34.73
2015/10/21,10,3,33.17
2015/10/21,10,4,35.75
2015/10/21,10,5,34.74
2015/10/21,10,6,33.18
2015/10/21,10,7,34.73
2015/10/21,10,8,34.73
2015/10/21,10,9,42.48
2015/10/21,10,10,42.48
2015/10/21,10,11,42.48
2015/10/21,10,12,33.17
2015/10/21,11,1,44.53
2015/10/21,11,2,44.53
2015/10/21,11,3,44.54
2015/10/21,11,4,41.79
2015/10/21,11,5,41.79
2015/10/21,11,6,27.36
2015/10/21,11,7,89.13
2015/10/21,11,8,86.5
2015/10/21,11,9,86.5
2015/10/21,11,10,154
2015/10/21,11,11,166.35
2015/10/21,11,12,183.98
2015/10/21,12,1,200
2015/10/21,12,2,200
2015/10/21,12,3,200
2015/10/21,12,4,200
2015/10/21,12,5,183.98
2015/10/21,12,6,166.35
2015/10/21,12,7,166.35
2015/10/21,12,8,183.98
2015/10/21,12,9,183.98
2015/10/21,12,10,166.35
2015/10/21,12,11,166.35
2015/10/21,12,12,166.35
2015/10/21,13,1,52.38
2015/10/21,13,2,55.76
2015/10/21,13,3,50.24
2015/10/21,13,4,50.24
2015/10/21,13,5,50.24
2015/10/21,13,6,48.16
2015/10/21,13,7,48.16
2015/10/21,13,8,48.16
2015/10/21,13,9,50.24
2015/10/21,13,10,48.16
2015/10/21,13,11,48.16
2015/10/21,13,12,45.72
2015/10/21,14,1,45.62
2015/10/21,14,2,35.62
2015/10/21,14,3,35.62
2015/10/21,14,4,32.53
2015/10/21,14,5,35.61
2015/10/21,14,6,32.52
2015/10/21,14,7,32.42
2015/10/21,14,8,32.42
2015/10/21,14,9,32.42
2015/10/21,14,10,35.61
2015/10/21,14,11,32.42
2015/10/21,14,12,32.42
2015/10/21,15,1,32.42
2015/10/21,15,2,32.52
2015/10/21,15,3,32.42
2015/10/21,15,4,30.41
2015/10/21,15,5,30.41
2015/10/21,15,6,30.41
2015/10/21,15,7,32.42
2015/10/21,15,8,30.41
2015/10/21,15,9,30.41
2015/10/21,15,10,32.42
2015/10/21,15,11,32.42
2015/10/21,15,12,32.42
2015/10/21,16,1,30.21
2015/10/21,16,2,30.21
2015/10/21,16,3,31.25
2015/10/21,16,4,31.25
2015/10/21,16,5,31.25
2015/10/21,16,6,30.41
2015/10/21,16,7,30.41
2015/10/21,16,8,30.41
2015/10/21,16,9,31.25
2015/10/21,16,10,31.25
2015/10/21,16,11,32.42
2015/10/21,16,12,32.42
2015/10/21,17,1,32.54
2015/10/21,17,2,32.42
2015/10/21,17,3,32.42
2015/10/21,17,4,32.54
2015/10/21,17,5,31.25
2015/10/21,17,6,32.42
2015/10/21,17,7,32.54
2015/10/21,17,8,32.42
2015/10/21,17,9,32.42
2015/10/21,17,10,32.42
2015/10/21,17,11,32.42
2015/10/21,17,12,32.42
2015/10/21,18,1,31.25
2015/10/21,18,2,31.25
2015/10/21,18,3,32.42
2015/10/21,18,4,32.42
2015/10/21,18,5,32.42
2015/10/21,18,6,32.42
2015/10/21,18,7,30.41
2015/10/21,18,8,30.41
2015/10/21,18,9,28.21
2015/10/21,18,10,28.21
2015/10/21,18,11,28.19
2015/10/21,18,12,27.54
2015/10/21,19,1,27.54
2015/10/21,19,2,28.19
2015/10/21,19,3,28.19
2015/10/21,19,4,28.19
2015/10/21,19,5,28.19
2015/10/21,19,6,28.19
2015/10/21,19,7,28.19
2015/10/21,19,8,28.19
2015/10/21,19,9,28.19
2015/10/21,19,10,27.54
2015/10/21,19,11,27.54
2015/10/21,19,12,27.39
2015/10/21,20,1,27.32
2015/10/21,20,2,26.56
2015/10/21,20,3,26.55
2015/10/21,20,4,26.55
2015/10/21,20,5,26.44
2015/10/21,20,6,26.44
2015/10/21,20,7,26.44
2015/10/21,20,8,26.31
2015/10/21,20,9,26.31
2015/10/21,20,10,26.3
2015/10/21,20,11,26.3
2015/10/21,20,12,26.3
2015/10/21,21,1,26.31
2015/10/21,21,2,26.3
2015/10/21,21,3,26.3
2015/10/21,21,4,26.3
2015/10/21,21,5,26.3
2015/10/21,21,6,25.77
2015/10/21,21,7,25.47
2015/10/21,21,8,25.77
2015/10/21,21,9,25.44
2015/10/21,21,10,25.44
2015/10/21,21,11,25.41
2015/10/21,21,12,23
2015/10/21,22,1,26.3
2015/10/21,22,2,25.91
2015/10/21,22,3,25.88
2015/10/21,22,4,25.42
2015/10/21,22,5,25.41
2015/10/21,22,6,14.4
2015/10/21,22,7,14.39
2015/10/21,22,8,14.36
2015/10/21,22,9,14.35
2015/10/21,22,10,14.37
2015/10/21,22,11,14.37
2015/10/21,22,12,14.35
2015/10/21,23,1,31.25
2015/10/21,23,2,26.44
2015/10/21,23,3,14.38
2015/10/21,23,4,14.4
2015/10/21,23,5,14.38
2015/10/21,23,6,14.38
2015/10/21,23,7,14.36
2015/10/21,23,8,14.35
2015/10/21,23,9,14.33
2015/10/21,23,10,14.32
2015/10/21,23,11,6.75
2015/10/21,23,12,5.23
2015/10/21,24,1,14.39
2015/10/21,24,2,14.37
2015/10/21,24,3,14.36
2015/10/21,24,4,14.35
2015/10/21,24,5,14.34
2015/10/21,24,6,14.35
2015/10/21,24,7,14.34
2015/10/21,24,8,14.34
2015/10/21,24,9,14.33
2015/10/21,24,10,14.33
2015/10/21,24,11,6.67
2015/10/21,24,12,5.23
2015/10/22,1,1,13.31
2015/10/22,1,2,13.3
2015/10/22,1,3,13.3
2015/10/22,1,4,13.31
2015/10/22,1,5,4.91
2015/10/22,1,6,6.75
2015/10/22,1,8,13.28
2015/10/22,1,9,4.93
2015/10/22,1,10,4.93
2015/10/22,1,11,4.91
2015/10/22,2,2,5.91
2015/10/22,2,3,5.66
2015/10/22,2,4,5.66
2015/10/22,2,12,4.91
2015/10/22,3,11,4.91
2015/10/22,3,12,4.93
2015/10/22,4,4,2.34
2015/10/22,4,5,2.34
2015/10/22,4,6,6.67
2015/10/22,4,7,13.3
2015/10/22,4,8,13.3
2015/10/22,4,9,13.31
2015/10/22,4,10,13.31
2015/10/22,4,11,13.3
2015/10/22,4,12,13.31
2015/10/22,5,5,4.93
2015/10/22,5,6,13.31
2015/10/22,5,7,13.33
2015/10/22,5,8,13.34
2015/10/22,5,9,13.36
2015/10/22,5,10,15.51
2015/10/22,5,11,26.79
2015/10/22,5,12,29.2
2015/10/22,6,1,13.38
2015/10/22,6,2,18.09
2015/10/22,6,3,18.1
2015/10/22,6,4,18.1
2015/10/22,6,5,26.76
2015/10/22,6,6,27.06
2015/10/22,6,7,28.09
2015/10/22,6,8,27.09
2015/10/22,6,9,28.09
2015/10/22,6,10,29.2
2015/10/22,6,11,28.94
2015/10/22,6,12,29.2
2015/10/22,7,1,21.33
2015/10/22,7,2,26.76
2015/10/22,7,3,27.02
2015/10/22,7,4,27.08
2015/10/22,7,5,29.18
2015/10/22,7,6,28.94
2015/10/22,7,7,29.7
2015/10/22,7,8,29.71
2015/10/22,7,9,30.1
2015/10/22,7,10,29.71
2015/10/22,7,11,30.1
2015/10/22,7,12,32.05
2015/10/22,8,1,30.1
2015/10/22,8,2,32.05
2015/10/22,8,3,32.05
2015/10/22,8,4,32.05
2015/10/22,8,5,32.05
2015/10/22,8,6,33.22
2015/10/22,8,7,32.08
2015/10/22,8,8,32.08
2015/10/22,8,9,32.08
2015/10/22,8,10,32.05
2015/10/22,8,11,32.05
2015/10/22,8,12,32.08
2015/10/22,9,1,49.71
2015/10/22,9,2,45.72
2015/10/22,9,3,44.31
2015/10/22,9,4,44.31
2015/10/22,9,5,48.31
2015/10/22,9,6,45.72
2015/10/22,9,7,44.31
2015/10/22,9,8,38.6
2015/10/22,9,9,38.63
2015/10/22,9,10,44.31
2015/10/22,9,11,44.31
2015/10/22,9,12,38.2
2015/10/22,10,1,27.03
2015/10/22,10,2,29.21
2015/10/22,10,3,29.21
2015/10/22,10,4,29.21
2015/10/22,10,5,27.09
2015/10/22,10,6,28.94
2015/10/22,10,7,28.93
2015/10/22,10,8,28.93
2015/10/22,10,9,27.09
2015/10/22,10,10,27.06
2015/10/22,10,11,27.03
2015/10/22,10,12,27.06
2015/10/22,11,1,27.06
2015/10/22,11,2,26.29
2015/10/22,11,3,25.59
2015/10/22,11,4,25.59
2015/10/22,11,5,25.59
2015/10/22,11,6,25.39
2015/10/22,11,7,25.39
2015/10/22,11,8,25.09
2015/10/22,11,9,25.09
2015/10/22,11,10,25.09
2015/10/22,11,11,25.09
2015/10/22,11,12,25.09
2015/10/22,12,1,25.09
2015/10/22,12,2,25.09
2015/10/22,12,3,25.09
2015/10/22,12,4,25.39
2015/10/22,12,5,25.39
2015/10/22,12,6,25.09
2015/10/22,12,7,25.09
2015/10/22,12,8,25.09
2015/10/22,12,9,25.39
2015/10/22,12,10,25.39
2015/10/22,12,11,25.39
2015/10/22,12,12,25.39
2015/10/22,13,1,31.25
2015/10/22,13,2,27.09
2015/10/22,13,3,27.06
2015/10/22,13,4,27.04
2015/10/22,13,5,27.01
2015/10/22,13,6,27.04
2015/10/22,13,7,27.04
2015/10/22,13,8,27.04
2015/10/22,13,9,27.04
2015/10/22,13,10,27.03
2015/10/22,13,11,27.04
2015/10/22,13,12,27.03
2015/10/22,14,1,30.1
2015/10/22,14,2,30.1
2015/10/22,14,3,28.21
2015/10/22,14,4,28.21
2015/10/22,14,5,30.1
2015/10/22,14,6,30.1
2015/10/22,14,7,28.21
2015/10/22,14,8,30.1
2015/10/22,14,9,30.1
2015/10/22,14,10,30.1
2015/10/22,14,11,30.1
2015/10/22,14,12,28.21
2015/10/22,15,1,25.68
2015/10/22,15,2,27.01
2015/10/22,15,3,27.04
2015/10/22,15,4,27.06
2015/10/22,15,5,27.05
2015/10/22,15,6,27.05
2015/10/22,15,7,28.2
2015/10/22,15,8,28.2
2015/10/22,15,9,28.2
2015/10/22,15,10,28.2
2015/10/22,15,11,28.2
2015/10/22,15,12,28.21
2015/10/22,16,1,28.21
2015/10/22,16,2,28.21
2015/10/22,16,3,28.21
2015/10/22,16,4,28.21
2015/10/22,16,5,28.21
2015/10/22,16,6,28.21
2015/10/22,16,7,30.1
2015/10/22,16,8,28.21
2015/10/22,16,9,31.25
2015/10/22,16,10,31.25
2015/10/22,16,11,32.05
2015/10/22,16,12,32.05
2015/10/22,17,1,27.02
2015/10/22,17,2,28.21
2015/10/22,17,3,28.21
2015/10/22,17,4,28.21
2015/10/22,17,5,28.21
2015/10/22,17,6,28.21
2015/10/22,17,7,28.21
2015/10/22,17,8,30.1
2015/10/22,17,9,31.25
2015/10/22,17,10,32.05
2015/10/22,17,11,32.05
2015/10/22,17,12,32.05
2015/10/22,18,1,32.05
2015/10/22,18,2,32.05
2015/10/22,18,3,32.05
2015/10/22,18,4,32.05
2015/10/22,18,5,50.2
2015/10/22,18,6,55.63
2015/10/22,18,7,63.33
2015/10/22,18,8,82.28
2015/10/22,18,9,135.25
2015/10/22,18,10,189.88
2015/10/22,18,11,153
2015/10/22,18,12,153
2015/10/22,19,1,63.44
2015/10/22,19,2,65.92
2015/10/22,19,3,135.47
2015/10/22,19,4,85
2015/10/22,19,5,135.88
2015/10/22,19,6,135.93
2015/10/22,19,7,82
2015/10/22,19,8,85
2015/10/22,19,9,135.47
2015/10/22,19,10,82.34
2015/10/22,19,11,135.88
2015/10/22,19,12,82.34
2015/10/22,20,1,59.25
2015/10/22,20,2,54.65
2015/10/22,20,3,52.6
2015/10/22,20,4,52.6
2015/10/22,20,5,52.64
2015/10/22,20,6,50.28
2015/10/22,20,7,32.05
2015/10/22,20,8,32.11
2015/10/22,20,9,32.05
2015/10/22,20,10,31.25
2015/10/22,20,11,31.25
2015/10/22,20,12,28.21
2015/10/22,21,1,28.21
2015/10/22,21,2,28.21
2015/10/22,21,3,28.21
2015/10/22,21,4,28.21
2015/10/22,21,5,28.21
2015/10/22,21,6,28.21
2015/10/22,21,7,28.21
2015/10/22,21,8,28.2
2015/10/22,21,9,27.09
2015/10/22,21,10,28.2
2015/10/22,21,11,28.2
2015/10/22,21,12,27.09
2015/10/22,22,1,135.13
2015/10/22,22,2,32.06
2015/10/22,22,3,27.04
2015/10/22,22,4,27.02
2015/10/22,22,5,26.24
2015/10/22,22,6,26.24
2015/10/22,22,7,26.24
2015/10/22,22,8,26.24
2015/10/22,22,9,26.24
2015/10/22,22,10,25.39
2015/10/22,22,11,25.09
2015/10/22,22,12,25.39
2015/10/22,23,1,30.1
2015/10/22,23,2,26.25
2015/10/22,23,3,26.24
2015/10/22,23,4,26.24
2015/10/22,23,5,25.39
2015/10/22,23,6,25.39
2015/10/22,23,7,25.09
2015/10/22,23,8,25.09
2015/10/22,23,9,25.09
2015/10/22,23,10,25.09
2015/10/22,23,11,25.09
2015/10/22,23,12,18.45
2015/10/22,24,1,25.09
2015/10/22,24,2,25.09
2015/10/22,24,3,25.09
2015/10/22,24,4,25.09
2015/10/22,24,5,25.09
2015/10/22,24,6,25.09
2015/10/22,24,7,25.09
2015/10/22,24,8,25.09
2015/10/22,24,9,25.09
2015/10/22,24,10,25.09
2015/10/22,24,11,22.24
2015/10/22,24,12,25.09
2015/10/23,1,1,27.58
2015/10/23,1,2,19.01
2015/10/23,1,3,27.58
2015/10/23,1,4,27.63
2015/10/23,1,5,27.63
2015/10/23,1,6,27.63
2015/10/23,1,7,26.89
2015/10/23,1,8,27.63
2015/10/23,1,9,27.63
2015/10/23,1,10,27.63
2015/10/23,1,11,27.63
2015/10/23,1,12,19.01
2015/10/23,2,1,26.89
2015/10/23,2,2,19.01
2015/10/23,2,3,19.01
2015/10/23,2,4,26.89
2015/10/23,2,5,19.01
2015/10/23,2,6,26.86
2015/10/23,2,7,19.01
2015/10/23,2,8,19.01
2015/10/23,2,9,26.86
2015/10/23,2,10,19.01
2015/10/23,2,11,19.01
2015/10/23,2,12,19.01
2015/10/23,3,1,19.01
2015/10/23,3,2,19.01
2015/10/23,3,3,19.01
2015/10/23,3,4,19.01
2015/10/23,3,5,19.01
2015/10/23,3,6,19.01
2015/10/23,3,7,19
2015/10/23,3,8,19
2015/10/23,3,9,19.01
2015/10/23,3,10,19.01
2015/10/23,3,11,19.01
2015/10/23,3,12,19.01
2015/10/23,4,1,19.01
2015/10/23,4,2,19.01
2015/10/23,4,3,19.01
2015/10/23,4,4,19.01
2015/10/23,4,5,19.01
2015/10/23,4,6,19.01
2015/10/23,4,7,19.01
2015/10/23,4,8,19.01
2015/10/23,4,9,26.86
2015/10/23,4,10,27.63
2015/10/23,4,11,27.63
2015/10/23,4,12,27.63
2015/10/23,5,1,19.01
2015/10/23,5,2,19.01
2015/10/23,5,3,23.22
2015/10/23,5,4,27.63
2015/10/23,5,5,27.58
2015/10/23,5,6,27.63
2015/10/23,5,7,27.63
2015/10/23,5,8,27.93
2015/10/23,5,9,28.2
2015/10/23,5,10,28.2
2015/10/23,5,11,28.27
2015/10/23,5,12,30.5
2015/10/23,6,1,27.45
2015/10/23,6,2,28.27
2015/10/23,6,3,30.5
2015/10/23,6,4,30.5
2015/10/23,6,5,30.5
2015/10/23,6,6,32.35
2015/10/23,6,7,32.35
2015/10/23,6,8,31.99
2015/10/23,6,9,32.35
2015/10/23,6,10,32.72
2015/10/23,6,11,32.62
2015/10/23,6,12,33.3
2015/10/23,7,1,30.51
2015/10/23,7,2,30.51
2015/10/23,7,3,32.5
2015/10/23,7,4,32.72
2015/10/23,7,5,33.2
2015/10/23,7,6,36.46
2015/10/23,7,7,35.77
2015/10/23,7,8,36.46
2015/10/23,7,9,36.47
2015/10/23,7,10,38.2
2015/10/23,7,11,38.2
2015/10/23,7,12,38.2
2015/10/23,8,1,34.2
2015/10/23,8,2,34.7
2015/10/23,8,3,32.72
2015/10/23,8,4,32.72
2015/10/23,8,5,32.72
2015/10/23,8,6,32.5
2015/10/23,8,7,32.68
2015/10/23,8,8,32.33
2015/10/23,8,9,30.51
2015/10/23,8,10,31.99
2015/10/23,8,11,32.01
2015/10/23,8,12,32.01
2015/10/23,9,1,35.34
2015/10/23,9,2,32.62
2015/10/23,9,3,32.63
2015/10/23,9,4,32.62
2015/10/23,9,5,32.62
2015/10/23,9,6,32.5
2015/10/23,9,7,32.72
2015/10/23,9,8,32.72
2015/10/23,9,9,32.5
2015/10/23,9,10,32.5
2015/10/23,9,11,32.62
2015/10/23,9,12,30.51
2015/10/23,10,1,32.69
2015/10/23,10,2,32.68
2015/10/23,10,3,32.5
2015/10/23,10,4,32.5
2015/10/23,10,5,30.51
2015/10/23,10,6,32.33
2015/10/23,10,7,32.1
2015/10/23,10,8,32.1
2015/10/23,10,9,32.33
2015/10/23,10,10,30.51
2015/10/23,10,11,30.51
2015/10/23,10,12,30.51
2015/10/23,11,1,32.5
2015/10/23,11,2,32.33
2015/10/23,11,3,32.33
2015/10/23,11,4,32.32
2015/10/23,11,5,32.32
2015/10/23,11,6,32.32
2015/10/23,11,7,31.99
2015/10/23,11,8,30.51
2015/10/23,11,9,30.51
2015/10/23,11,10,30.51
2015/10/23,11,11,30.51
2015/10/23,11,12,30.51
2015/10/23,12,1,32.5
2015/10/23,12,2,30.51
2015/10/23,12,3,30.51
2015/10/23,12,4,30.51
2015/10/23,12,5,30.51
2015/10/23,12,6,30.51
2015/10/23,12,7,30.51
2015/10/23,12,8,30.5
2015/10/23,12,9,30.5
2015/10/23,12,10,30.5
2015/10/23,12,11,30.5
2015/10/23,12,12,30.5
2015/10/23,13,1,30.5
2015/10/23,13,2,29.25
2015/10/23,13,3,30.5
2015/10/23,13,4,30.5
2015/10/23,13,5,30.5
2015/10/23,13,6,29.25
2015/10/23,13,7,29.25
2015/10/23,13,8,29.25
2015/10/23,13,9,29.25
2015/10/23,13,10,29.25
2015/10/23,13,11,28.57
2015/10/23,13,12,28.27
2015/10/23,14,1,28.57
2015/10/23,14,2,28.23
2015/10/23,14,3,28.16
2015/10/23,14,4,28.17
2015/10/23,14,5,27.94
2015/10/23,14,6,27.93
2015/10/23,14,7,27.63
2015/10/23,14,8,27.63
2015/10/23,14,9,27.63
2015/10/23,14,10,27.63
2015/10/23,14,11,27.62
2015/10/23,14,12,27.63
2015/10/23,15,1,27.63
2015/10/23,15,2,28.17
2015/10/23,15,3,27.94
2015/10/23,15,4,27.95
2015/10/23,15,5,28.17
2015/10/23,15,6,28.17
2015/10/23,15,7,28.18
2015/10/23,15,8,28.2
2015/10/23,15,9,28.2
2015/10/23,15,10,28.16
2015/10/23,15,11,27.45
2015/10/23,15,12,27.62
2015/10/23,16,1,27.62
2015/10/23,16,2,27.62
2015/10/23,16,3,27.62
2015/10/23,16,4,27.63
2015/10/23,16,5,27.63
2015/10/23,16,6,27.63
2015/10/23,16,7,27.94
2015/10/23,16,8,27.94
2015/10/23,16,9,27.94
2015/10/23,16,10,28.17
2015/10/23,16,11,28.2
2015/10/23,16,12,28.21
2015/10/23,17,1,27.25
2015/10/23,17,2,27.62
2015/10/23,17,3,27.62
2015/10/23,17,4,27.95
2015/10/23,17,5,27.62
2015/10/23,17,6,27.95
2015/10/23,17,7,27.95
2015/10/23,17,8,28.16
2015/10/23,17,9,28.19
2015/10/23,17,10,28.19
2015/10/23,17,11,28.2
2015/10/23,17,12,28.22
2015/10/23,18,1,28.16
2015/10/23,18,2,28.17
2015/10/23,18,3,28.18
2015/10/23,18,4,28.26
2015/10/23,18,5,28.26
2015/10/23,18,6,29.25
2015/10/23,18,7,35.36
2015/10/23,18,8,33.88
2015/10/23,18,9,32.72
2015/10/23,18,10,29.25
2015/10/23,18,11,29.25
2015/10/23,18,12,29.25
2015/10/23,19,1,27.62
2015/10/23,19,2,28.16
2015/10/23,19,3,28.16
2015/10/23,19,4,27.95
2015/10/23,19,5,27.45
2015/10/23,19,6,27.62
2015/10/23,19,7,27.61
2015/10/23,19,8,27.62
2015/10/23,19,9,27.58
2015/10/23,19,10,27.59
2015/10/23,19,11,27.43
2015/10/23,19,12,27.43
2015/10/23,20,1,19.57
2015/10/23,20,2,19.57
2015/10/23,20,3,24.22
2015/10/23,20,4,19.57
2015/10/23,20,5,23.92
2015/10/23,20,6,19.57
2015/10/23,20,7,19.57
2015/10/23,20,8,19.57
2015/10/23,20,9,19.57
2015/10/23,20,10,19.57
2015/10/23,20,11,19.57
2015/10/23,20,12,19.57
2015/10/23,21,1,26.72
2015/10/23,21,2,26.72
2015/10/23,21,3,26.72
2015/10/23,21,4,26.65
2015/10/23,21,5,18.99
2015/10/23,21,6,18.99
2015/10/23,21,7,14.38
2015/10/23,21,8,14.38
2015/10/23,21,9,14.35
2015/10/23,21,10,14.34
2015/10/23,21,11,14.32
2015/10/23,21,12,6.97
2015/10/23,22,1,14.4
2015/10/23,22,2,14.4
2015/10/23,22,3,18.99
2015/10/23,22,4,14.39
2015/10/23,22,5,14.37
2015/10/23,22,6,14.34
2015/10/23,22,7,14.33
2015/10/23,22,8,14.31
2015/10/23,22,9,6.96
2015/10/23,23,1,14.38
2015/10/23,23,2,14.36
2015/10/23,23,3,14.35
2015/10/23,23,4,14.34
2015/10/23,23,5,14.33
2015/10/23,23,6,14.32
2015/10/23,23,7,14.31
2015/10/23,23,8,14.3
2015/10/23,23,9,14.3
2015/10/23,23,10,6.72
2015/10/23,23,12,4.94
2015/10/23,24,1,61.84
2015/10/23,24,2,54.02
2015/10/23,24,3,26.65
2015/10/23,24,4,14.4
2015/10/23,24,5,14.39
2015/10/23,24,6,14.39
2015/10/23,24,7,14.37
2015/10/23,24,8,14.36
2015/10/23,24,9,14.36
2015/10/23,24,10,14.35
2015/10/23,24,11,14.33
2015/10/23,24,12,14.3
2015/10/24,1,1,12.62
2015/10/24,1,2,14.62
2015/10/24,1,3,12.62
2015/10/24,1,4,12.62
2015/10/24,1,5,12.62
2015/10/24,1,6,12.62
2015/10/24,1,7,12.62
2015/10/24,1,8,11.62
2015/10/24,1,9,13.62
2015/10/24,1,10,11.62
2015/10/24,1,11,12.62
2015/10/24,1,12,13.62
2015/10/24,2,1,26.32
2015/10/24,2,2,26.32
2015/10/24,2,3,26.32
2015/10/24,2,4,23.62
2015/10/24,2,5,14.4
2015/10/24,2,6,14.4
2015/10/24,2,7,23.62
2015/10/24,2,8,13.4
2015/10/24,2,9,13.4
2015/10/24,2,10,14.4
2015/10/24,2,11,14.4
2015/10/24,2,12,12.4
2015/10/24,3,1,14.4
2015/10/24,3,2,12.4
2015/10/24,3,3,12.4
2015/10/24,3,4,11.4
2015/10/24,3,5,11.4
2015/10/24,3,6,11.4
2015/10/24,3,7,11.38
2015/10/24,3,8,11.39
2015/10/24,3,9,11.4
2015/10/24,3,10,11.4
2015/10/24,3,11,11.4
2015/10/24,3,12,13.4
2015/10/24,4,1,13.4
2015/10/24,4,2,12.4
2015/10/24,4,3,12.4
2015/10/24,4,4,12.41
2015/10/24,4,5,11.4
2015/10/24,4,6,12.4
2015/10/24,4,7,12.4
2015/10/24,4,8,12.4
2015/10/24,4,9,11.4
2015/10/24,4,10,14.4
2015/10/24,4,11,13.4
2015/10/24,4,12,13.4
2015/10/24,5,1,9.4
2015/10/24,5,2,9.4
2015/10/24,5,3,11.4
2015/10/24,5,4,11.4
2015/10/24,5,5,11.4
2015/10/24,5,6,12.4
2015/10/24,5,7,12.4
2015/10/24,5,8,13.4
2015/10/24,5,9,13.4
2015/10/24,5,10,26.32
2015/10/24,5,11,26.32
2015/10/24,5,12,26.32
2015/10/24,6,2,10.4
2015/10/24,6,3,10.4
2015/10/24,6,4,11.4
2015/10/24,6,5,13.4
2015/10/24,6,6,13.4
2015/10/24,6,7,26.32
2015/10/24,6,8,26.32
2015/10/24,6,9,30.87
2015/10/24,6,10,30.87
2015/10/24,6,11,30.87
2015/10/24,6,12,45.99
2015/10/24,7,1,14.39
2015/10/24,7,2,26.32
2015/10/24,7,3,30.6
2015/10/24,7,4,30.6
2015/10/24,7,5,35.62
2015/10/24,7,6,30.87
2015/10/24,7,7,30.87
2015/10/24,7,8,35.62
2015/10/24,7,9,45.62
2015/10/24,7,10,45.62
2015/10/24,7,11,45.62
2015/10/24,7,12,45.62
2015/10/24,8,1,14.38
2015/10/24,8,2,14.39
2015/10/24,8,3,14.39
2015/10/24,8,4,26.32
2015/10/24,8,5,14.4
2015/10/24,8,6,26.5
2015/10/24,8,7,26.32
2015/10/24,8,8,26.35
2015/10/24,8,9,26.5
2015/10/24,8,10,26.5
2015/10/24,8,11,27.44
2015/10/24,8,12,27.44
2015/10/24,9,1,26.32
2015/10/24,9,2,27.44
2015/10/24,9,3,27.44
2015/10/24,9,4,26.5
2015/10/24,9,5,26.5
2015/10/24,9,6,26.5
2015/10/24,9,7,26.5
2015/10/24,9,8,26.5
2015/10/24,9,9,26.5
2015/10/24,9,10,26.5
2015/10/24,9,11,26.5
2015/10/24,9,12,26.5
2015/10/24,10,1,24.32
2015/10/24,10,2,26.5
2015/10/24,10,3,26.5
2015/10/24,10,4,26.5
2015/10/24,10,5,26.5
2015/10/24,10,6,26.5
2015/10/24,10,7,26.5
2015/10/24,10,8,24.32
2015/10/24,10,9,26.17
2015/10/24,10,10,26.2
2015/10/24,10,11,14.4
2015/10/24,10,12,14.4
2015/10/24,11,1,14.38
2015/10/24,11,2,14.39
2015/10/24,11,3,24.2
2015/10/24,11,4,14.39
2015/10/24,11,5,24.2
2015/10/24,11,6,14.39
2015/10/24,11,7,24.2
2015/10/24,11,8,14.4
2015/10/24,11,9,24.2
2015/10/24,11,10,14.39
2015/10/24,11,11,14.39
2015/10/24,11,12,14.39
2015/10/24,12,1,14.39
2015/10/24,12,2,14.39
2015/10/24,12,3,24.2
2015/10/24,12,4,14.39
2015/10/24,12,5,14.39
2015/10/24,12,6,14.39
2015/10/24,12,7,14.38
2015/10/24,12,8,14.38
2015/10/24,12,9,14.38
2015/10/24,12,10,14.38
2015/10/24,12,11,14.38
2015/10/24,12,12,14.39
2015/10/24,13,1,26.5
2015/10/24,13,2,26.5
2015/10/24,13,3,26.5
2015/10/24,13,4,26.5
2015/10/24,13,5,26.5
2015/10/24,13,6,26.5
2015/10/24,13,7,26.5
2015/10/24,13,8,26.5
2015/10/24,13,9,26.5
2015/10/24,13,10,26.5
2015/10/24,13,11,26.5
2015/10/24,13,12,26.2
2015/10/24,14,1,27.44
2015/10/24,14,2,27.44
2015/10/24,14,3,26.5
2015/10/24,14,4,27.44
2015/10/24,14,5,26.5
2015/10/24,14,6,27.44
2015/10/24,14,7,26.5
2015/10/24,14,8,27.44
2015/10/24,14,9,27.44
2015/10/24,14,10,27.44
2015/10/24,14,11,27.44
